City,Year,EV_Count,Electric Range,Weighted_Demand,temperature,humidity,pressure,wind_speed,traffic_volume
Vancouver,2020,448.0,226.96651785714286,101681.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Vancouver,2021,746.0,12.85254691689008,9588.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Vancouver,2022,1058.0,7.273156899810964,7695.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Vancouver,2023,1993.0,5.4375313597591575,10837.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Vancouver,2024,1856.0,8.195581896551724,15211.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Portland,2015,0.0,60.233250657327446,0.0,12.207114326287556,74.17876712328767,1024.0447488584475,1.8829908675799087,3256.035589584824
Portland,2016,0.0,60.233250657327446,0.0,12.354559649595629,73.52128870673953,1014.984631147541,2.233948087431694,3256.035589584824
Portland,2017,0.0,60.233250657327446,0.0,12.569052865081947,72.85574878018267,1015.9687226323033,2.6237958213436756,3256.035589584824
Portland,2018,1.0,14.0,14.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Portland,2019,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Portland,2020,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Portland,2021,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Portland,2022,1.0,0.0,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Portland,2023,1.0,0.0,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Portland,2024,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Denver,2015,0.0,60.233250657327446,0.0,9.15737326830799,57.37111872146119,1022.9313926940639,2.357648401826484,3256.035589584824
Denver,2016,0.0,60.233250657327446,0.0,10.77491772248224,47.82126593806922,998.0719489981785,2.9377276867030964,3256.035589584824
Denver,2017,0.0,60.233250657327446,0.0,12.2568072371425,49.7356436882272,1012.7086200425372,2.913048917803078,3256.035589584824
Denver,2018,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Denver,2019,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Denver,2020,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Denver,2021,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Denver,2022,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Denver,2023,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Denver,2024,1.0,0.0,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Saint Louis,2015,0.0,60.233250657327446,0.0,13.52157116313185,72.4175799086758,1024.9585616438355,3.3837899543378995,3256.035589584824
Saint Louis,2016,0.0,60.233250657327446,0.0,14.563944624162795,70.1610883424408,1016.7377049180328,3.092554644808743,3256.035589584824
Saint Louis,2017,0.0,60.233250657327446,0.0,15.844507948951582,68.27811835355936,1016.5123232828726,3.3915926435631176,3256.035589584824
Saint Louis,2018,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Saint Louis,2019,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Saint Louis,2020,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Saint Louis,2021,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Saint Louis,2022,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Saint Louis,2023,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Saint Louis,2024,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Philadelphia,2015,0.0,60.233250657327446,0.0,12.153002865058333,69.2816210045662,1024.967694063927,2.3273972602739725,3256.035589584824
Philadelphia,2016,0.0,60.233250657327446,0.0,12.86068775639868,68.14674408014572,1017.6540300546449,2.6484517304189437,3256.035589584824
Philadelphia,2017,0.0,60.233250657327446,0.0,13.990269038152134,68.25334667834355,1016.9652195671213,3.0196421869135492,3256.035589584824
Philadelphia,2018,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Philadelphia,2019,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Philadelphia,2020,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Philadelphia,2021,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Philadelphia,2022,1.0,25.0,25.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Philadelphia,2023,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Philadelphia,2024,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
New York,2015,0.0,60.233250657327446,0.0,11.793242063095548,70.57945205479452,1019.9867579908675,2.726255707762557,3256.035589584824
New York,2016,0.0,60.233250657327446,0.0,12.90531263421118,65.33185336976321,1017.8690801457195,3.394353369763206,3256.035589584824
New York,2017,0.0,60.233250657327446,0.0,14.098576673152134,64.51507569122982,1017.1146002752408,3.0706868509946204,3256.035589584824
New York,2018,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
New York,2019,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
New York,2020,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
New York,2021,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
New York,2022,1.0,0.0,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
New York,2023,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
New York,2024,1.0,0.0,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Pittsburgh,2015,0.0,60.233250657327446,0.0,11.106639598120092,71.61586757990868,1025.4836757990868,2.2296803652968036,3256.035589584824
Pittsburgh,2016,0.0,60.233250657327446,0.0,11.7533191892977,70.17691256830601,1015.162795992714,2.5276639344262297,3256.035589584824
